last_updated,requisition_id,job_id,job_title,agency,client,location,pay_rate_min,pay_rate_max,pay_type,rsvps,target_rsvps,status
2025-11-20T16:43:29.838969-06:00,FLEX-18802,9863329148,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",14.0,14.0,PayType.HOURLY,4,100,closed
2025-11-20T16:43:29.821462-06:00,FLEX-18801,9863328325,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",14.0,14.0,PayType.HOURLY,8,100,closed
2025-11-20T16:43:29.802356-06:00,FLEX-18800,9863327464,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.5,13.5,PayType.HOURLY,2,100,closed
2025-09-08T13:56:38.483648-05:00,FLEX-18799,9863325334,Assembler,Indeed,AFC Industries,"West Chester , OH",14.0,14.0,PayType.HOURLY,2,80,closed
2025-09-08T13:56:39.460618-05:00,FLEX-18798,9863325338,Assembler,Indeed,AFC Industries,"West Chester , OH",14.0,14.0,PayType.HOURLY,3,80,closed
2025-09-08T13:56:42.682771-05:00,FLEX-18797,9863319631,Forklift Driver,Indeed,AFC Industries,"West Chester, OH",16.5,16.5,PayType.HOURLY,0,60,closed
2025-09-08T13:47:53.267522-05:00,FLEX-18796,9863317362,Warehouse Operative,Indeed,"Stord, Inc","Hebron, KY",15.5,15.5,PayType.HOURLY,9,40,closed
2025-11-20T16:43:29.779638-06:00,FLEX-18795,9863279334,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.5,13.5,PayType.HOURLY,2,100,closed
2025-11-20T16:43:29.756800-06:00,FLEX-18794,9863278751,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.5,13.5,PayType.HOURLY,3,100,closed
2025-11-20T16:43:29.738782-06:00,FLEX-18793,9863277586,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.0,13.0,PayType.HOURLY,9,100,closed
2025-11-20T16:43:29.717450-06:00,FLEX-18792,9863270889,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.0,13.0,PayType.HOURLY,5,100,closed
2025-09-03T11:59:43.093933-05:00,FLEX-18791,9863260463,Warehouse Operative,Indeed,OnTrac Final Mile,"Charlotte, NC",18.0,18.0,PayType.HOURLY,0,100,closed
2025-09-05T08:02:29.637143-05:00,FLEX-18790,9863229637,Warehouse Operative,Indeed,OnTrac Final Mile,"Charlotte, NC",18.0,18.0,PayType.HOURLY,42,100,closed
2025-09-05T08:02:30.944694-05:00,FLEX-18789,9863229217,Warehouse Operative,Indeed,OnTrac Final Mile,"Charlotte, NC",18.0,18.0,PayType.HOURLY,9,100,closed
2025-09-05T08:02:12.062736-05:00,FLEX-18788,9863227808,Warehouse Operative,Indeed,OnTrac Final Mile,"Fort Mill, SC",18.0,18.0,PayType.HOURLY,17,200,closed
2025-09-05T08:02:13.237276-05:00,FLEX-18787,9863225381,Warehouse Operative,Indeed,OnTrac Final Mile,"Fort Mill, SC",18.0,18.0,PayType.HOURLY,12,200,closed
2025-09-02T15:02:32.644088-05:00,FLEX-18786,9863224212,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,0,200,closed
2025-09-02T15:02:28.142632-05:00,FLEX-18785,9863222734,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,0,100,closed
2025-09-02T15:02:25.393627-05:00,FLEX-18784,9863222167,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,0,100,closed
2025-09-08T13:46:22.706568-05:00,FLEX-18783,9863219662,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,15,100,closed
2025-09-05T13:58:53.692186-05:00,FLEX-18782,9863213022,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,14,45,closed
2025-09-02T14:59:34.597211-05:00,FLEX-18781,9863202925,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,0,100,closed
2025-09-02T14:59:33.539434-05:00,FLEX-18780,9863200305,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,0,100,closed
2025-09-02T14:59:31.908744-05:00,FLEX-18779,9863199738,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,0,200,closed
2025-09-08T10:46:41.788231-05:00,FLEX-18778,9863199209,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,27,75,closed
2025-09-08T10:46:42.897813-05:00,FLEX-18777,9863197648,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,29,100,closed
2025-09-03T13:34:38.620205-05:00,FLEX-18774,9862529871,Warehouse Operative,Indeed,CTDI,"Mt. Juliet, TN",16.0,16.0,PayType.HOURLY,0,100,closed
2025-09-02T16:42:36.814699-05:00,FLEX-18720,9860073058,Warehouse Operative,Indeed,CTDI,"Mt. Juliet, TN",16.0,16.0,PayType.HOURLY,0,100,closed
2025-09-02T16:43:57.723989-05:00,FLEX-18719,9859272751,Warehouse Operative,Indeed,CTDI,"Mt. Juliet, TN",16.0,16.0,PayType.HOURLY,0,100,closed
2025-11-20T16:43:29.253488-06:00,FLEX-18718,9859269055,Barista,Indeed,Eurest USA,"Austin, TX",17.0,17.0,PayType.HOURLY,10,50,closed
2025-10-17T09:29:42.095859-05:00,FLEX-18717,9859262047,Warehouse Operative,Indeed,CTDI,"Mt. Juliet, TN",16.0,16.0,PayType.HOURLY,26,100,closed
2025-09-03T09:52:30.101486-05:00,FLEX-18716,9859167106,Assembler,Indeed,Foxconn,"Fort Worth, TX",15.0,15.0,PayType.HOURLY,26,60,closed
2025-09-03T09:52:31.484065-05:00,FLEX-18690,9857913288,Assembler,Indeed,Foxconn,"Fort Worth, TX",17.0,17.0,PayType.HOURLY,24,60,closed
2025-09-03T09:52:32.578946-05:00,FLEX-18689,9857909548,Assembler,Indeed,Foxconn,"Fort Worth, TX",17.0,17.0,PayType.HOURLY,51,60,closed
2025-09-02T16:41:43.901747-05:00,FLEX-18688,9857677197,Warehouse Operative,Indeed,CTDI,"Mt. Juliet, TN",16.0,16.0,PayType.HOURLY,0,100,closed
2025-09-02T16:41:39.898304-05:00,FLEX-18687,9857674743,Warehouse Operative,Indeed,CTDI,"Mt. Juliet, TN",16.0,16.0,PayType.HOURLY,11,100,closed
2025-09-02T16:41:38.639386-05:00,FLEX-18686,9857674019,Warehouse Operative,Indeed,CTDI,"Mt. Juliet, TN",16.0,16.0,PayType.HOURLY,17,100,closed
2025-10-09T01:01:29.179461-05:00,FLEX-18685,9857643319,Warehouse Operative,Indeed,Indeed Flex Applications,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,100,200,closed
2025-10-10T01:01:24.228159-05:00,FLEX-18684,9857641062,Warehouse Operative,Indeed,Indeed Flex Applications,"Romeoville, IL",18.9,18.9,PayType.HOURLY,123,200,closed
2025-11-20T16:43:28.950976-06:00,FLEX-18651,9856597472,Barista,Indeed,Eurest USA,"Austin, TX",17.0,17.0,PayType.HOURLY,10,50,closed
2025-09-03T08:50:41.651315-05:00,FLEX-18650,9856595385,Warehouse Operative,Indeed,"Stord, Inc","Hebron, KY",15.5,15.5,PayType.HOURLY,2,40,closed
2025-09-16T15:39:39.358527-05:00,FLEX-18649,9856240671,Line Cook,Indeed,Legends Hospitality,"Dallas, TX",17.0,17.0,PayType.HOURLY,100,100,closed
2025-12-01T08:54:02.587983-06:00,FLEX-18626,9855152119,Warehouse Operative,Indeed,CORT,"Chicago, IL",17.0,17.0,PayType.HOURLY,93,100,closed
2025-09-05T14:53:53.225182-05:00,FLEX-18625,9855057882,Assembler,Indeed,AFC Industries,"West Chester , OH",14.0,14.0,PayType.HOURLY,27,80,closed
2025-08-26T11:55:07.148501-05:00,FLEX-18624,9855030650,Picker Packer,Indeed,AFC Industries,"Kennesaw, GA",18.0,18.0,PayType.HOURLY,0,75,closed
2025-09-05T14:53:38.794568-05:00,FLEX-18593,9854318193,Assembler,Indeed,AFC Industries,"West Chester , OH",14.0,14.0,PayType.HOURLY,33,80,closed
2025-10-01T11:28:17.272086-05:00,FLEX-18587,9854087774,Housekeeper,Indeed,Merritt Hospitality LLC,"Atlanta, GA",16.0,16.0,PayType.HOURLY,75,75,closed
2025-10-01T11:28:15.511380-05:00,FLEX-18586,9854087284,Housekeeper,Indeed,Merritt Hospitality LLC,"Dallas, TX",15.0,15.0,PayType.HOURLY,50,50,closed
2025-10-01T11:28:14.343511-05:00,FLEX-18585,9854083605,Housekeeper,Indeed,Merritt Hospitality LLC,"Dallas, TX",15.0,15.0,PayType.HOURLY,50,50,closed
2025-10-09T01:01:29.130792-05:00,FLEX-18584,9854067692,Server,Indeed,Merritt Hospitality LLC,"Atlanta, GA",16.0,18.0,PayType.HOURLY,60,60,closed
2025-09-03T13:10:59.225495-05:00,FLEX-18583,9854066001,Line Cook,Indeed,Merritt Hospitality LLC,"Atlanta, GA",17.0,17.0,PayType.HOURLY,39,80,closed
2025-09-02T11:13:00.617772-05:00,FLEX-18582,9854013847,Picker Packer,Indeed,"Stord, Inc","Atlanta, GA",16.0,16.0,PayType.HOURLY,144,175,closed
2025-09-03T08:50:33.143143-05:00,FLEX-18581,9854011115,Warehouse Operative,Indeed,"Stord, Inc","Hebron, KY",15.5,15.5,PayType.HOURLY,26,40,closed
2025-09-05T14:53:37.260760-05:00,FLEX-18580,9853967403,Forklift Driver,Indeed,AFC Industries,"West Chester, OH",17.5,17.5,PayType.HOURLY,17,20,closed
2025-09-05T14:53:35.953503-05:00,FLEX-18579,9853960426,Forklift Driver,Indeed,AFC Industries,"West Chester, OH",16.5,16.5,PayType.HOURLY,13,60,closed
2025-11-20T16:43:28.880783-06:00,FLEX-18578,9853944214,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",14.0,14.0,PayType.HOURLY,26,100,closed
2025-11-20T16:43:28.860447-06:00,FLEX-18577,9853940195,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",14.0,14.0,PayType.HOURLY,94,100,closed
2025-11-20T16:43:28.840697-06:00,FLEX-18576,9853937040,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.5,13.5,PayType.HOURLY,14,100,closed
2025-11-20T16:43:28.817532-06:00,FLEX-18575,9853933733,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.5,13.5,PayType.HOURLY,6,100,closed
2025-11-20T16:43:28.789627-06:00,FLEX-18574,9853930343,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.5,13.5,PayType.HOURLY,11,100,closed
2025-11-20T16:43:28.766116-06:00,FLEX-18573,9853913736,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.0,13.0,PayType.HOURLY,12,100,closed
2025-11-20T16:43:28.741324-06:00,FLEX-18572,,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.0,13.0,PayType.HOURLY,0,100,closed
2025-11-20T16:43:28.718126-06:00,FLEX-18571,9853908468,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.0,13.0,PayType.HOURLY,22,100,closed
2025-11-20T16:43:28.698780-06:00,FLEX-18570,9853808249,Warehouse Operative,Indeed,OnTrac Final Mile,"Mount Prospect, IL",18.75,18.75,PayType.HOURLY,43,100,closed
2025-11-20T16:43:28.680412-06:00,FLEX-18569,9853806817,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.9,18.9,PayType.HOURLY,26,200,closed
2025-11-20T16:43:28.661848-06:00,FLEX-18568,9853805579,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.9,18.9,PayType.HOURLY,18,100,closed
2025-11-20T16:43:28.640555-06:00,FLEX-18567,9853802626,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.9,18.9,PayType.HOURLY,80,200,closed
2025-11-20T16:43:28.618080-06:00,FLEX-18566,9853801207,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.9,18.9,PayType.HOURLY,106,200,closed
2025-08-25T11:00:23.981041-05:00,FLEX-18565,,Warehouse Operative,Indeed,OnTrac Final Mile,"Charlotte, NC",18.0,18.0,PayType.HOURLY,0,100,closed
2025-09-03T11:57:40.994180-05:00,FLEX-18564,9853792527,Warehouse Operative,Indeed,OnTrac Final Mile,"Charlotte, NC",18.0,18.0,PayType.HOURLY,28,100,closed
2025-09-03T11:57:45.630627-05:00,FLEX-18563,9853791858,Warehouse Operative,Indeed,OnTrac Final Mile,"Charlotte, NC",18.0,18.0,PayType.HOURLY,100,100,closed
2025-09-03T11:57:53.835291-05:00,FLEX-18562,9853791133,Warehouse Operative,Indeed,OnTrac Final Mile,"Charlotte, NC",18.0,18.0,PayType.HOURLY,49,100,closed
2025-09-02T15:06:32.755239-05:00,FLEX-18561,9853790528,Warehouse Operative,Indeed,OnTrac Final Mile,"Fort Mill, SC",18.0,18.0,PayType.HOURLY,7,200,closed
2025-09-02T15:06:34.149251-05:00,FLEX-18560,9853787979,Warehouse Operative,Indeed,OnTrac Final Mile,"Fort Mill, SC",18.0,18.0,PayType.HOURLY,49,200,closed
2025-09-02T15:01:59.339371-05:00,FLEX-18559,9853786847,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,0,200,closed
2025-09-02T15:00:43.475884-05:00,FLEX-18558,9853786163,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,32,100,closed
2025-09-02T15:00:44.633105-05:00,FLEX-18557,9853784426,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,10,100,closed
2025-09-02T15:00:45.670751-05:00,FLEX-18556,9853783585,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,6,100,closed
2025-09-02T15:00:46.832771-05:00,FLEX-18555,9853782191,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,22,45,closed
2025-09-17T11:45:35.519783-05:00,FLEX-18554,9853780795,Warehouse Operative,Indeed,OnTrac Final Mile,"Antioch, TN",18.0,18.0,PayType.HOURLY,0,100,closed
2025-08-27T16:02:55.889026-05:00,FLEX-18553,9853779996,Warehouse Operative,Indeed,OnTrac Final Mile,"Antioch, TN",18.0,18.0,PayType.HOURLY,1,100,closed
2025-08-25T15:59:29.556379-05:00,FLEX-18552,9853779423,Warehouse Operative,Indeed,OnTrac Final Mile,"Antioch, TN",18.0,18.0,PayType.HOURLY,1,80,closed
2025-09-29T01:01:15.225383-05:00,FLEX-18551,9853778823,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,2,100,closed
2025-08-27T16:05:28.612732-05:00,FLEX-18550,9853778489,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,0,100,closed
2025-09-02T15:00:23.455165-05:00,FLEX-18549,9853776792,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,1,100,closed
2025-09-02T15:00:24.392943-05:00,FLEX-18548,9853715167,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,5,200,closed
2025-09-02T15:00:25.334113-05:00,FLEX-18547,9853700858,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,1,75,closed
2025-09-02T15:00:26.257010-05:00,FLEX-18546,9853698983,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,9,100,closed
2025-09-25T01:02:04.508192-05:00,FLEX-18496,9851378546,Warehouse Operative,Indeed,"Assurant, Inc (Hyla)","Mount Juliet, TN",17.0,17.0,PayType.HOURLY,152,160,closed
2025-11-20T16:43:28.412400-06:00,FLEX-18487,9850733904,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.9,18.9,PayType.HOURLY,10,200,closed
2025-08-21T10:37:13.052590-05:00,FLEX-18486,9850658044,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.9,18.9,PayType.HOURLY,0,200,closed
2025-08-25T12:55:43.924751-05:00,FLEX-18443,9848529929,Warehouse Operative,Indeed,OnTrac Final Mile,"Charlotte, NC",18.0,18.0,PayType.HOURLY,15,100,closed
2025-08-25T12:55:48.505126-05:00,FLEX-18442,9848522368,Warehouse Operative,Indeed,OnTrac Final Mile,"Charlotte, NC",18.0,18.0,PayType.HOURLY,100,100,closed
2025-08-25T12:55:50.568281-05:00,FLEX-18441,9848492756,Warehouse Operative,Indeed,OnTrac Final Mile,"Charlotte, NC",18.0,18.0,PayType.HOURLY,25,100,closed
2025-08-26T12:56:29.044861-05:00,FLEX-18440,9848483650,Warehouse Operative,Indeed,OnTrac Final Mile,"Fort Mill, SC",16.0,16.0,PayType.HOURLY,18,200,closed
2025-08-26T12:56:30.878307-05:00,FLEX-18439,9848481094,Warehouse Operative,Indeed,OnTrac Final Mile,"Fort Mill, SC",16.0,16.0,PayType.HOURLY,96,200,closed
2025-10-17T09:27:00.340207-05:00,FLEX-18438,9848400166,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.5,18.5,PayType.HOURLY,50,200,closed
2025-09-19T01:01:57.389949-05:00,FLEX-18437,9848126837,Picker Packer,Indeed,Tennant Solutions,"Cincinnati, OH",14.0,15.0,PayType.HOURLY,0,460,closed
2025-08-27T11:56:01.994687-05:00,FLEX-18411,9847332564,Forklift Driver,Indeed,AFC Industries,"West Chester, OH",17.5,17.5,PayType.HOURLY,3,20,closed
2025-08-27T11:56:03.639256-05:00,FLEX-18410,9847331467,Forklift Driver,Indeed,AFC Industries,"West Chester, OH",17.5,17.5,PayType.HOURLY,1,20,closed
2025-08-27T11:56:04.896908-05:00,FLEX-18409,9847330278,Forklift Driver,Indeed,AFC Industries,"West Chester , OH",16.5,16.5,PayType.HOURLY,0,50,closed
2025-08-27T11:56:05.984564-05:00,FLEX-18408,9847329306,Forklift Driver,Indeed,AFC Industries,"West Chester, OH",16.5,16.5,PayType.HOURLY,0,60,closed
2025-09-18T01:01:56.385821-05:00,FLEX-18407,9847327508,Forklift Driver,Indeed,AFC Industries,"West Chester, OH",16.5,16.5,PayType.HOURLY,0,60,closed
2025-08-27T11:56:07.495603-05:00,FLEX-18406,9847326428,Forklift Driver,Indeed,AFC Industries,"Kennesaw, GA",18.0,18.0,PayType.HOURLY,6,50,closed
2025-08-27T11:56:12.700570-05:00,FLEX-18405,9847325316,Forklift Driver,Indeed,AFC Industries,"Kennesaw, GA",18.0,18.0,PayType.HOURLY,4,50,closed
2025-08-27T11:56:13.787184-05:00,FLEX-18404,9847324264,Forklift Driver,Indeed,AFC Industries,"Kennesaw, GA",18.0,18.0,PayType.HOURLY,5,50,closed
2025-08-25T16:36:13.005581-05:00,FLEX-18403,9847319648,Line Cook,Indeed,Merritt Hospitality LLC,"Atlanta, GA",17.0,17.0,PayType.HOURLY,52,80,closed
2025-08-26T12:57:12.826666-05:00,FLEX-18402,9847317356,Housekeeper,Indeed,Merritt Hospitality LLC,"Atlanta, GA",16.0,16.0,PayType.HOURLY,56,75,closed
2025-08-26T12:57:05.810912-05:00,FLEX-18401,9847315685,Housekeeper,Indeed,Merritt Hospitality LLC,"Dallas, TX",15.0,15.0,PayType.HOURLY,14,50,closed
2025-08-26T12:57:07.333100-05:00,FLEX-18400,9847314164,Housekeeper,Indeed,Merritt Hospitality LLC,"Dallas, TX",15.0,15.0,PayType.HOURLY,38,50,closed
2025-08-25T12:49:49.386301-05:00,FLEX-18399,9847313380,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",14.0,14.0,PayType.HOURLY,19,100,closed
2025-08-25T12:49:07.036948-05:00,FLEX-18398,9847310378,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",14.0,14.0,PayType.HOURLY,14,100,closed
2025-08-25T12:48:13.688743-05:00,FLEX-18397,9847306645,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",14.0,14.0,PayType.HOURLY,15,100,closed
2025-08-25T12:45:06.892324-05:00,FLEX-18396,9847300575,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.5,13.5,PayType.HOURLY,5,100,closed
2025-08-25T12:44:17.990792-05:00,FLEX-18395,9847299159,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.5,13.5,PayType.HOURLY,6,100,closed
2025-08-25T12:43:21.139508-05:00,FLEX-18394,9847296360,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.5,13.5,PayType.HOURLY,6,100,closed
2025-08-25T12:42:00.239353-05:00,FLEX-18393,9847287053,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.0,13.0,PayType.HOURLY,9,100,closed
2025-08-25T12:40:19.459483-05:00,FLEX-18392,9847280881,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.0,13.0,PayType.HOURLY,16,100,closed
2025-08-25T12:37:50.367234-05:00,FLEX-18391,9847276373,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.0,13.0,PayType.HOURLY,23,100,closed
2025-08-25T12:49:17.996324-05:00,FLEX-18390,9847265852,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,0,200,closed
2025-08-25T12:49:08.837752-05:00,FLEX-18389,9847263873,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,17,100,closed
2025-08-25T12:48:53.829682-05:00,FLEX-18388,9847219646,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,0,100,closed
2025-08-25T12:48:43.613724-05:00,FLEX-18387,9847215105,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,6,100,closed
2025-08-25T12:48:32.845607-05:00,FLEX-18386,9847212130,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,9,45,closed
2025-08-25T12:48:18.868071-05:00,FLEX-18385,9847205292,Warehouse Operative,Indeed,OnTrac Final Mile,"Antioch, TN",18.0,18.0,PayType.HOURLY,16,100,closed
2025-08-25T12:48:09.825818-05:00,FLEX-18384,9847204367,Warehouse Operative,Indeed,OnTrac Final Mile,"Antioch, TN",18.0,18.0,PayType.HOURLY,12,100,closed
2025-08-25T12:47:58.248981-05:00,FLEX-18383,9847187905,Warehouse Operative,Indeed,OnTrac Final Mile,"Antioch, TN",18.0,18.0,PayType.HOURLY,51,80,closed
2025-08-25T12:47:49.357551-05:00,FLEX-18382,9847181400,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,4,100,closed
2025-08-25T12:47:39.718720-05:00,FLEX-18381,9847179604,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,1,100,closed
2025-08-25T12:47:28.709295-05:00,FLEX-18380,9847176782,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,2,200,closed
2025-08-25T12:47:14.267473-05:00,FLEX-18379,9847175642,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,11,75,closed
2025-08-25T12:46:58.719145-05:00,FLEX-18378,9847172944,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,2,100,closed
2025-08-25T09:48:39.430883-05:00,FLEX-18377,9847164752,Warehouse Operative,Indeed,OnTrac Final Mile,"Mount Prospect, IL",18.75,18.75,PayType.HOURLY,39,100,closed
2025-08-25T09:44:48.796057-05:00,FLEX-18376,9847163428,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.9,18.9,PayType.HOURLY,21,100,closed
2025-08-25T09:43:17.622731-05:00,FLEX-18375,9847160894,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.9,18.9,PayType.HOURLY,85,100,closed
2025-08-25T09:39:46.126459-05:00,FLEX-18374,9847152831,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.9,18.9,PayType.HOURLY,108,200,closed
2025-09-15T01:01:14.037237-05:00,FLEX-18332,9845067127,Warehouse Operative,Indeed,OnTrac Final Mile,"DeSoto, TX",17.5,17.5,PayType.HOURLY,0,200,closed
2025-10-17T09:27:02.114144-05:00,FLEX-18331,9845065577,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.9,18.9,PayType.HOURLY,202,200,closed
2025-10-17T09:29:47.106551-05:00,FLEX-18330,9845055050,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,103,100,closed
2025-08-15T12:59:48.474459-05:00,FLEX-18302,9844404223,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.9,18.9,PayType.HOURLY,0,200,closed
2026-01-05T08:10:23.210635-06:00,FLEX-18301,9844404225,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,3605,,closed
2025-10-17T09:27:04.563156-05:00,FLEX-18300,9844404224,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.9,18.9,PayType.HOURLY,80,200,closed
2025-10-17T09:29:50.594224-05:00,FLEX-18299,9844404226,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,174,,closed
2025-08-27T11:49:21.993090-05:00,FLEX-18298,9843758796,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,0,100,closed
